Year,Month,Day,Weekday,Hour_0,VehicleType,counts
2023,9,25,Monday,20,32,58
2023,9,25,Monday,20,41,9
2023,9,25,Monday,21,31,204
2023,9,25,Monday,21,32,45
2023,9,25,Monday,21,41,4
2023,9,25,Monday,21,42,1
2023,9,25,Monday,22,31,141
2023,9,25,Monday,22,32,32
2023,9,25,Monday,22,41,4
2023,9,25,Monday,23,5,4
2023,9,25,Monday,23,31,88
2023,9,25,Monday,23,32,25
2023,9,25,Monday,23,41,1
2023,9,26,Tuesday,0,31,68
2023,9,26,Tuesday,0,32,19
2023,9,26,Tuesday,0,42,1
2023,9,26,Tuesday,1,31,40
2023,9,26,Tuesday,1,32,20
2023,9,26,Tuesday,1,41,1
2023,9,26,Tuesday,1,42,1
2023,9,26,Tuesday,2,31,26
2023,9,26,Tuesday,2,32,13
2023,9,26,Tuesday,3,31,26
2023,9,26,Tuesday,3,32,20
2023,9,26,Tuesday,3,42,2
2023,9,26,Tuesday,4,31,40
2023,9,26,Tuesday,4,32,27
2023,9,26,Tuesday,5,31,73
2023,9,26,Tuesday,5,32,40
2023,9,26,Tuesday,5,41,1
2023,9,26,Tuesday,6,31,229
2023,9,26,Tuesday,6,32,87
2023,9,26,Tuesday,6,41,6
2023,9,26,Tuesday,7,31,322
2023,9,26,Tuesday,7,32,163
2023,9,26,Tuesday,7,41,17
2023,9,26,Tuesday,8,31,303
2023,9,26,Tuesday,8,32,108
2023,9,26,Tuesday,8,41,20
2023,9,26,Tuesday,8,42,1
2023,9,26,Tuesday,9,31,247
2023,9,26,Tuesday,9,32,82
2023,9,26,Tuesday,9,41,15
2023,9,26,Tuesday,9,42,1
2023,9,26,Tuesday,10,31,287
2023,9,26,Tuesday,10,32,105
2023,9,26,Tuesday,10,41,13
2023,9,26,Tuesday,11,31,348
2023,9,26,Tuesday,11,32,123
2023,9,26,Tuesday,11,41,15
2023,9,26,Tuesday,11,42,1
2023,9,26,Tuesday,12,31,405
2023,9,26,Tuesday,12,32,134
2023,9,26,Tuesday,12,41,15
2023,9,26,Tuesday,12,42,1
2023,9,26,Tuesday,13,31,498
2023,9,26,Tuesday,13,32,182
2023,9,26,Tuesday,13,41,17
2023,9,26,Tuesday,14,31,566
2023,9,26,Tuesday,14,32,163
2023,9,26,Tuesday,14,41,13
2023,9,26,Tuesday,15,31,542
2023,9,26,Tuesday,15,32,162
2023,9,26,Tuesday,15,41,16
2023,9,26,Tuesday,15,42,1
2023,9,26,Tuesday,16,31,522
2023,9,26,Tuesday,16,32,141
2023,9,26,Tuesday,16,41,16
2023,9,26,Tuesday,17,31,462
2023,9,26,Tuesday,17,32,132
2023,9,26,Tuesday,17,41,17
2023,9,26,Tuesday,17,42,1
2023,9,26,Tuesday,18,31,348
2023,9,26,Tuesday,18,32,79
2023,9,26,Tuesday,18,41,19
2023,9,26,Tuesday,19,31,362
2023,9,26,Tuesday,19,32,80
2023,9,26,Tuesday,19,41,12
2023,9,26,Tuesday,20,31,315
2023,9,26,Tuesday,20,32,64
2023,9,26,Tuesday,20,41,7
2023,9,26,Tuesday,20,42,1
2023,9,26,Tuesday,21,31,212
2023,9,26,Tuesday,21,32,58
2023,9,26,Tuesday,21,41,4
2023,9,26,Tuesday,21,42,3
2023,9,26,Tuesday,22,31,133
2023,9,26,Tuesday,22,32,38
2023,9,26,Tuesday,22,41,3
2023,9,26,Tuesday,23,31,81
2023,9,26,Tuesday,23,32,16
2023,9,26,Tuesday,23,41,1
2023,9,26,Tuesday,23,42,1
2023,9,27,Wednesday,0,31,52
2023,9,27,Wednesday,0,32,21
2023,9,27,Wednesday,1,31,45
2023,9,27,Wednesday,1,32,32
2023,9,27,Wednesday,2,31,30
2023,9,27,Wednesday,2,32,15
2023,9,27,Wednesday,2,41,1
2023,9,27,Wednesday,3,31,17
2023,9,27,Wednesday,3,32,16
2023,9,27,Wednesday,3,42,1
2023,9,27,Wednesday,4,31,36
2023,9,27,Wednesday,4,32,18
2023,9,27,Wednesday,5,31,71
2023,9,27,Wednesday,5,32,43
2023,9,27,Wednesday,5,41,1
2023,9,27,Wednesday,6,31,230
2023,9,27,Wednesday,6,32,91
2023,9,27,Wednesday,6,41,7
2023,9,27,Wednesday,7,31,362
2023,9,27,Wednesday,7,32,143
2023,9,27,Wednesday,7,41,12
2023,9,27,Wednesday,8,31,286
2023,9,27,Wednesday,8,32,113
2023,9,27,Wednesday,8,41,12
2023,9,27,Wednesday,8,42,1
2023,9,27,Wednesday,9,31,275
2023,9,27,Wednesday,9,32,82
2023,9,27,Wednesday,9,41,9
2023,9,27,Wednesday,9,42,2
2023,9,27,Wednesday,10,31,299
2023,9,27,Wednesday,10,32,108
2023,9,27,Wednesday,10,41,11
2023,9,27,Wednesday,10,42,1
2023,9,27,Wednesday,11,31,390
2023,9,27,Wednesday,11,32,116
2023,9,27,Wednesday,11,41,12
2023,9,27,Wednesday,11,42,1
2023,9,27,Wednesday,12,31,425
2023,9,27,Wednesday,12,32,123
2023,9,27,Wednesday,12,41,16
2023,9,27,Wednesday,13,31,456
2023,9,27,Wednesday,13,32,155
2023,9,27,Wednesday,13,41,23
2023,9,27,Wednesday,14,31,558
2023,9,27,Wednesday,14,32,193
2023,9,27,Wednesday,14,41,14
2023,9,27,Wednesday,15,31,568
2023,9,27,Wednesday,15,32,164
2023,9,27,Wednesday,15,41,11
2023,9,27,Wednesday,16,31,363
2023,9,27,Wednesday,16,32,123
2023,9,27,Wednesday,16,41,15
2023,9,27,Wednesday,17,31,537
2023,9,27,Wednesday,17,32,150
2023,9,27,Wednesday,17,41,16
2023,9,27,Wednesday,18,31,350
2023,9,27,Wednesday,18,32,88
2023,9,27,Wednesday,18,41,12
2023,9,27,Wednesday,18,42,2
2023,9,27,Wednesday,19,31,323
2023,9,27,Wednesday,19,32,76
2023,9,27,Wednesday,19,41,10
2023,9,27,Wednesday,20,31,278
2023,9,27,Wednesday,20,32,75
2023,9,27,Wednesday,20,41,11
2023,9,27,Wednesday,20,42,1
2023,9,27,Wednesday,21,31,200
2023,9,27,Wednesday,21,32,68
2023,9,27,Wednesday,21,41,4
2023,9,27,Wednesday,22,31,162
2023,9,27,Wednesday,22,32,41
2023,9,27,Wednesday,22,41,3
2023,9,27,Wednesday,22,42,2
2023,9,27,Wednesday,23,31,110
2023,9,27,Wednesday,23,32,31
2023,9,27,Wednesday,23,41,1
2023,9,28,Thursday,0,31,50
2023,9,28,Thursday,0,32,22
2023,9,28,Thursday,1,31,56
2023,9,28,Thursday,1,32,26
2023,9,28,Thursday,2,31,35
2023,9,28,Thursday,2,32,12
2023,9,28,Thursday,3,31,20
2023,9,28,Thursday,3,32,20
2023,9,28,Thursday,3,41,1
2023,9,28,Thursday,4,31,38
2023,9,28,Thursday,4,32,25
2023,9,28,Thursday,4,42,1
2023,9,28,Thursday,5,31,69
2023,9,28,Thursday,5,32,38
2023,9,28,Thursday,5,41,1
2023,9,28,Thursday,6,31,209
2023,9,28,Thursday,6,32,87
2023,9,28,Thursday,6,41,6
2023,9,28,Thursday,7,31,333
2023,9,28,Thursday,7,32,150
2023,9,28,Thursday,7,41,6
2023,9,28,Thursday,8,31,248
2023,9,28,Thursday,8,32,102
2023,9,28,Thursday,8,41,10
2023,9,28,Thursday,8,42,2
2023,9,28,Thursday,9,31,294
2023,9,28,Thursday,9,32,85
2023,9,28,Thursday,9,41,8
2023,9,28,Thursday,9,42,1
2023,9,28,Thursday,10,31,309
2023,9,28,Thursday,10,32,98
2023,9,28,Thursday,10,41,11
2023,9,28,Thursday,11,31,363
2023,9,28,Thursday,11,32,109
2023,9,28,Thursday,11,41,13
2023,9,28,Thursday,12,31,370
2023,9,28,Thursday,12,32,114
2023,9,28,Thursday,12,41,15
2023,9,28,Thursday,13,31,491
2023,9,28,Thursday,13,32,152
2023,9,28,Thursday,13,41,15
2023,9,28,Thursday,14,31,532
2023,9,28,Thursday,14,32,156
2023,9,28,Thursday,14,41,18
2023,9,28,Thursday,15,31,479
2023,9,28,Thursday,15,32,128
2023,9,28,Thursday,15,41,13
2023,9,28,Thursday,16,31,481
2023,9,28,Thursday,16,32,130
2023,9,28,Thursday,16,41,19
2023,9,28,Thursday,17,31,338
2023,9,28,Thursday,17,32,83
2023,9,28,Thursday,17,41,16
2023,9,28,Thursday,18,31,322
2023,9,28,Thursday,18,32,88
2023,9,28,Thursday,18,41,10
2023,9,28,Thursday,18,42,1
2023,9,28,Thursday,19,31,301
2023,9,28,Thursday,19,32,53
2023,9,28,Thursday,19,41,13
2023,9,28,Thursday,20,31,222
2023,9,28,Thursday,20,32,59
2023,9,28,Thursday,20,41,14
2023,9,28,Thursday,20,42,1
2023,9,28,Thursday,21,31,213
2023,9,28,Thursday,21,32,40
2023,9,28,Thursday,21,41,8
2023,9,28,Thursday,21,42,2
2023,9,28,Thursday,22,31,124
2023,9,28,Thursday,22,32,34
2023,9,28,Thursday,22,41,3
2023,9,28,Thursday,23,31,84
2023,9,28,Thursday,23,32,22
2023,9,28,Thursday,23,41,4
2023,9,28,Thursday,23,42,1
2023,9,29,Friday,0,31,92
2023,9,29,Friday,0,32,34
2023,9,29,Friday,0,41,1
2023,9,29,Friday,1,31,53
2023,9,29,Friday,1,32,14
2023,9,29,Friday,1,41,1
2023,9,29,Friday,2,31,60
2023,9,29,Friday,2,32,13
2023,9,29,Friday,2,42,2
2023,9,29,Friday,3,0,1
2023,9,29,Friday,3,31,55
2023,9,29,Friday,3,32,21
2023,9,29,Friday,3,41,2
2023,9,29,Friday,4,0,1
2023,9,29,Friday,4,31,52
2023,9,29,Friday,4,32,23
2023,9,29,Friday,5,31,66
2023,9,29,Friday,5,32,34
2023,9,29,Friday,5,41,3
2023,9,29,Friday,6,31,130
2023,9,29,Friday,6,32,47
2023,9,29,Friday,6,41,5
2023,9,29,Friday,7,31,146
2023,9,29,Friday,7,32,65
2023,9,29,Friday,7,41,4
2023,9,29,Friday,8,31,145
2023,9,29,Friday,8,32,56
2023,9,29,Friday,8,41,12
2023,9,29,Friday,9,31,223
2023,9,29,Friday,9,32,52
2023,9,29,Friday,9,41,9
2023,9,29,Friday,10,31,272
2023,9,29,Friday,10,32,58
2023,9,29,Friday,10,41,18
2023,9,29,Friday,11,31,310
2023,9,29,Friday,11,32,71
2023,9,29,Friday,11,41,11
2023,9,29,Friday,12,31,282
2023,9,29,Friday,12,32,69
2023,9,29,Friday,12,41,12
2023,9,29,Friday,13,31,335
2023,9,29,Friday,13,32,89
2023,9,29,Friday,13,41,15
2023,9,29,Friday,14,31,453
2023,9,29,Friday,14,32,111
2023,9,29,Friday,14,41,14
2023,9,29,Friday,15,31,469
2023,9,29,Friday,15,32,101
2023,9,29,Friday,15,41,12
2023,9,29,Friday,16,31,397
2023,9,29,Friday,16,32,89
2023,9,29,Friday,16,41,19
2023,9,29,Friday,17,31,402
2023,9,29,Friday,17,32,85
2023,9,29,Friday,17,41,12
2023,9,29,Friday,18,31,380
2023,9,29,Friday,18,32,102
2023,9,29,Friday,18,41,11
2023,9,29,Friday,18,42,1
2023,9,29,Friday,19,31,370
2023,9,29,Friday,19,32,93
2023,9,29,Friday,19,41,9
2023,9,29,Friday,20,31,436
2023,9,29,Friday,20,32,84
2023,9,29,Friday,20,41,10
2023,9,29,Friday,20,42,2
2023,9,29,Friday,21,31,451
2023,9,29,Friday,21,32,100
2023,9,29,Friday,21,41,5
2023,9,29,Friday,22,31,373
2023,9,29,Friday,22,32,71
2023,9,29,Friday,22,41,3
2023,9,29,Friday,22,42,1
2023,9,29,Friday,23,31,238
2023,9,29,Friday,23,32,50
2023,9,29,Friday,23,41,2
2023,9,29,Friday,23,42,1
2023,9,30,Saturday,0,31,163
2023,9,30,Saturday,0,32,38
2023,9,30,Saturday,0,41,2
2023,9,30,Saturday,1,31,81
2023,9,30,Saturday,1,32,10
2023,9,30,Saturday,2,31,73
2023,9,30,Saturday,2,32,15
2023,9,30,Saturday,3,31,40
2023,9,30,Saturday,3,32,21
2023,9,30,Saturday,4,31,41
2023,9,30,Saturday,4,32,24
2023,9,30,Saturday,5,31,68
2023,9,30,Saturday,5,32,40
2023,9,30,Saturday,5,41,2
2023,9,30,Saturday,6,31,115
2023,9,30,Saturday,6,32,34
2023,9,30,Saturday,6,41,7
2023,9,30,Saturday,6,42,1
2023,9,30,Saturday,7,31,166
2023,9,30,Saturday,7,32,72
2023,9,30,Saturday,7,41,6
2023,9,30,Saturday,8,31,251
2023,9,30,Saturday,8,32,67
2023,9,30,Saturday,8,41,10
2023,9,30,Saturday,9,31,356
2023,9,30,Saturday,9,32,76
2023,9,30,Saturday,9,41,11
2023,9,30,Saturday,10,31,544
2023,9,30,Saturday,10,32,118
2023,9,30,Saturday,10,41,12
2023,9,30,Saturday,11,31,708
2023,9,30,Saturday,11,32,124
2023,9,30,Saturday,11,41,12
2023,9,30,Saturday,12,31,577
2023,9,30,Saturday,12,32,111
2023,9,30,Saturday,12,41,11
2023,9,30,Saturday,13,31,526
2023,9,30,Saturday,13,32,80
2023,9,30,Saturday,13,41,16
2023,9,30,Saturday,13,42,1
2023,9,30,Saturday,14,31,452
2023,9,30,Saturday,14,32,94
2023,9,30,Saturday,14,41,13
2023,9,30,Saturday,15,31,557
2023,9,30,Saturday,15,32,106
2023,9,30,Saturday,15,41,22
2023,9,30,Saturday,16,31,847
2023,9,30,Saturday,16,32,157
2023,9,30,Saturday,16,41,28
2023,9,30,Saturday,17,31,640
2023,9,30,Saturday,17,32,112
2023,9,30,Saturday,17,41,23
2023,9,30,Saturday,18,31,745
2023,9,30,Saturday,18,32,157
2023,9,30,Saturday,18,41,21
2023,9,30,Saturday,19,31,716
2023,9,30,Saturday,19,32,161
2023,9,30,Saturday,19,41,10
2023,9,30,Saturday,20,31,782
2023,9,30,Saturday,20,32,164
2023,9,30,Saturday,20,41,11
2023,9,30,Saturday,21,31,847
2023,9,30,Saturday,21,32,165
2023,9,30,Saturday,21,41,4
2023,9,30,Saturday,22,31,863
2023,9,30,Saturday,22,32,161
2023,9,30,Saturday,22,41,2
2023,9,30,Saturday,23,31,886
2023,9,30,Saturday,23,32,187
2023,9,30,Saturday,23,41,2
2023,10,1,Sunday,0,31,512
2023,10,1,Sunday,0,32,77
2023,10,1,Sunday,0,41,3
2023,10,1,Sunday,1,31,208
2023,10,1,Sunday,1,32,32
2023,10,1,Sunday,2,31,108
2023,10,1,Sunday,2,32,16
2023,10,1,Sunday,2,41,1
2023,10,1,Sunday,3,31,78
2023,10,1,Sunday,3,32,21
2023,10,1,Sunday,3,41,1
2023,10,1,Sunday,4,31,76
2023,10,1,Sunday,4,32,36
2023,10,1,Sunday,4,41,1
2023,10,1,Sunday,5,31,94
2023,10,1,Sunday,5,32,43
2023,10,1,Sunday,5,41,2
2023,10,1,Sunday,6,31,204
2023,10,1,Sunday,6,32,56
2023,10,1,Sunday,6,41,10
2023,10,1,Sunday,7,31,356
2023,10,1,Sunday,7,32,97
2023,10,1,Sunday,7,41,8
2023,10,1,Sunday,8,31,635
2023,10,1,Sunday,8,32,139
2023,10,1,Sunday,8,41,14
2023,10,1,Sunday,8,42,1
2023,10,1,Sunday,9,31,708
2023,10,1,Sunday,9,32,170
2023,10,1,Sunday,9,41,8
2023,10,1,Sunday,9,42,1
2023,10,1,Sunday,10,31,892
2023,10,1,Sunday,10,32,177
2023,10,1,Sunday,10,41,14
2023,10,1,Sunday,11,31,770
2023,10,1,Sunday,11,32,167
2023,10,1,Sunday,11,41,19
2023,10,1,Sunday,12,31,674
2023,10,1,Sunday,12,32,130
2023,10,1,Sunday,12,41,20
2023,10,1,Sunday,13,31,623
2023,10,1,Sunday,13,32,94
2023,10,1,Sunday,13,41,26
2023,10,1,Sunday,14,31,675
2023,10,1,Sunday,14,32,126
2023,10,1,Sunday,14,41,27
2023,10,1,Sunday,15,31,643
2023,10,1,Sunday,15,32,124
2023,10,1,Sunday,15,41,27
2023,10,1,Sunday,16,31,621
2023,10,1,Sunday,16,32,128
2023,10,1,Sunday,16,41,26
2023,10,1,Sunday,17,31,803
2023,10,1,Sunday,17,32,161
2023,10,1,Sunday,17,41,25
2023,10,1,Sunday,17,42,1
2023,10,1,Sunday,18,31,743
2023,10,1,Sunday,18,32,127
2023,10,1,Sunday,18,41,18
2023,10,1,Sunday,19,31,715
2023,10,1,Sunday,19,32,140
2023,10,1,Sunday,19,41,24
2023,10,1,Sunday,20,31,648
2023,10,1,Sunday,20,32,124
2023,10,1,Sunday,20,41,14
2023,10,1,Sunday,21,31,695
2023,10,1,Sunday,21,32,138
2023,10,1,Sunday,21,41,9
2023,10,1,Sunday,22,31,426
2023,10,1,Sunday,22,32,79
2023,10,1,Sunday,22,41,3
2023,10,1,Sunday,23,31,195
2023,10,1,Sunday,23,32,34
2023,10,1,Sunday,23,41,1
2023,10,1,Sunday,23,42,1
2023,10,2,Monday,0,31,97
2023,10,2,Monday,0,32,23
2023,10,2,Monday,1,31,58
2023,10,2,Monday,1,32,17
2023,10,2,Monday,2,31,39
2023,10,2,Monday,2,32,9
2023,10,2,Monday,3,31,29
2023,10,2,Monday,3,32,13
2023,10,2,Monday,4,31,58
2023,10,2,Monday,4,32,17
2023,10,2,Monday,5,31,130
2023,10,2,Monday,5,32,54
2023,10,2,Monday,5,41,1
2023,10,2,Monday,6,31,327
2023,10,2,Monday,6,32,112
2023,10,2,Monday,6,41,5
2023,10,2,Monday,7,31,421
2023,10,2,Monday,7,32,154
2023,10,2,Monday,7,41,9
2023,10,2,Monday,8,31,313
2023,10,2,Monday,8,32,104
2023,10,2,Monday,8,41,13
2023,10,2,Monday,8,42,5
2023,10,2,Monday,9,31,328
2023,10,2,Monday,9,32,81
2023,10,2,Monday,9,41,8
2023,10,2,Monday,10,31,346
2023,10,2,Monday,10,32,115
2023,10,2,Monday,10,41,13
2023,10,2,Monday,10,42,1
2023,10,2,Monday,11,31,463
2023,10,2,Monday,11,32,110
2023,10,2,Monday,11,41,10
2023,10,2,Monday,12,31,416
2023,10,2,Monday,12,32,115
2023,10,2,Monday,12,41,13
2023,10,2,Monday,13,31,544
2023,10,2,Monday,13,32,152
2023,10,2,Monday,13,41,25
2023,10,2,Monday,14,31,575
2023,10,2,Monday,14,32,166
2023,10,2,Monday,14,41,22
2023,10,2,Monday,15,31,570
2023,10,2,Monday,15,32,132
2023,10,2,Monday,15,41,17
2023,10,2,Monday,16,31,505
2023,10,2,Monday,16,32,132
2023,10,2,Monday,16,41,14
2023,10,2,Monday,17,31,360
2023,10,2,Monday,17,32,106
2023,10,2,Monday,17,41,18
2023,10,2,Monday,18,31,328
2023,10,2,Monday,18,32,78
2023,10,2,Monday,18,41,18
2023,10,2,Monday,19,31,294
2023,10,2,Monday,19,32,76
2023,10,2,Monday,19,41,13
2023,10,2,Monday,20,31,250
2023,10,2,Monday,20,32,70
2023,10,2,Monday,20,41,7
2023,10,2,Monday,21,31,206
2023,10,2,Monday,21,32,50
2023,10,2,Monday,21,41,4
2023,10,2,Monday,21,42,2
2023,10,2,Monday,22,31,140
2023,10,2,Monday,22,32,32
2023,10,2,Monday,22,41,3
2023,10,2,Monday,23,31,92
2023,10,2,Monday,23,32,27
2023,10,2,Monday,23,41,1
2023,10,3,Tuesday,0,31,63
2023,10,3,Tuesday,0,32,20
2023,10,3,Tuesday,1,31,36
2023,10,3,Tuesday,1,32,15
2023,10,3,Tuesday,2,31,38
2023,10,3,Tuesday,2,32,11
2023,10,3,Tuesday,3,31,28
2023,10,3,Tuesday,3,32,9
2023,10,3,Tuesday,4,31,26
2023,10,3,Tuesday,4,32,24
2023,10,3,Tuesday,5,31,74
2023,10,3,Tuesday,5,32,24
2023,10,3,Tuesday,5,41,2
2023,10,3,Tuesday,6,31,241
2023,10,3,Tuesday,6,32,85
2023,10,3,Tuesday,6,41,10
2023,10,3,Tuesday,7,31,320
2023,10,3,Tuesday,7,32,141
2023,10,3,Tuesday,7,41,11
2023,10,3,Tuesday,7,42,2
2023,10,3,Tuesday,8,31,258
2023,10,3,Tuesday,8,32,103
2023,10,3,Tuesday,8,41,11
2023,10,3,Tuesday,8,42,3
2023,10,3,Tuesday,9,31,261
2023,10,3,Tuesday,9,32,82
2023,10,3,Tuesday,9,41,12
2023,10,3,Tuesday,9,42,3
2023,10,3,Tuesday,10,31,287
2023,10,3,Tuesday,10,32,94
2023,10,3,Tuesday,10,41,12
2023,10,3,Tuesday,10,42,2
2023,10,3,Tuesday,11,31,358
2023,10,3,Tuesday,11,32,98
2023,10,3,Tuesday,11,41,10
2023,10,3,Tuesday,12,31,370
2023,10,3,Tuesday,12,32,130
2023,10,3,Tuesday,12,41,16
2023,10,3,Tuesday,12,42,1
2023,10,3,Tuesday,13,31,485
2023,10,3,Tuesday,13,32,135
2023,10,3,Tuesday,13,41,20
2023,10,3,Tuesday,13,42,3
2023,10,3,Tuesday,14,31,501
2023,10,3,Tuesday,14,32,177
2023,10,3,Tuesday,14,41,22
2023,10,3,Tuesday,15,31,514
2023,10,3,Tuesday,15,32,135
2023,10,3,Tuesday,15,41,14
2023,10,3,Tuesday,16,31,413
2023,10,3,Tuesday,16,32,132
2023,10,3,Tuesday,16,41,12
2023,10,3,Tuesday,17,31,335
2023,10,3,Tuesday,17,32,91
2023,10,3,Tuesday,17,41,16
2023,10,3,Tuesday,18,31,261
2023,10,3,Tuesday,18,32,62
2023,10,3,Tuesday,18,41,19
2023,10,3,Tuesday,18,42,2
2023,10,3,Tuesday,19,31,254
2023,10,3,Tuesday,19,32,70
2023,10,3,Tuesday,19,41,11
2023,10,3,Tuesday,20,31,220
2023,10,3,Tuesday,20,32,52
2023,10,3,Tuesday,20,41,8
2023,10,3,Tuesday,21,31,158
2023,10,3,Tuesday,21,32,44
2023,10,3,Tuesday,21,41,4
2023,10,3,Tuesday,22,31,117
2023,10,3,Tuesday,22,32,31
2023,10,3,Tuesday,22,41,3
2023,10,3,Tuesday,23,31,64
2023,10,3,Tuesday,23,32,16
2023,10,3,Tuesday,23,41,1
2023,10,4,Wednesday,0,31,45
2023,10,4,Wednesday,0,32,13
2023,10,4,Wednesday,1,31,41
2023,10,4,Wednesday,1,32,20
2023,10,4,Wednesday,2,31,28
2023,10,4,Wednesday,2,32,9
2023,10,4,Wednesday,3,31,17
2023,10,4,Wednesday,3,32,12
2023,10,4,Wednesday,4,31,25
2023,10,4,Wednesday,4,32,14
2023,10,4,Wednesday,5,31,57
2023,10,4,Wednesday,5,32,25
2023,10,4,Wednesday,5,41,1
2023,10,4,Wednesday,6,31,219
2023,10,4,Wednesday,6,32,79
2023,10,4,Wednesday,6,41,8
2023,10,4,Wednesday,7,31,314
2023,10,4,Wednesday,7,32,138
2023,10,4,Wednesday,7,41,12
2023,10,4,Wednesday,7,42,1
2023,10,4,Wednesday,8,31,250
2023,10,4,Wednesday,8,32,91
2023,10,4,Wednesday,8,41,13
2023,10,4,Wednesday,8,42,3
2023,10,4,Wednesday,9,31,258
2023,10,4,Wednesday,9,32,79
2023,10,4,Wednesday,9,41,12
2023,10,4,Wednesday,9,42,1
2023,10,4,Wednesday,10,31,247
2023,10,4,Wednesday,10,32,91
2023,10,4,Wednesday,10,41,11
2023,10,4,Wednesday,10,42,1
2023,10,4,Wednesday,11,31,319
2023,10,4,Wednesday,11,32,107
2023,10,4,Wednesday,11,41,8
2023,10,4,Wednesday,11,42,2
2023,10,4,Wednesday,12,31,294
2023,10,4,Wednesday,12,32,102
2023,10,4,Wednesday,12,41,22
2023,10,4,Wednesday,13,31,376
2023,10,4,Wednesday,13,32,117
2023,10,4,Wednesday,13,41,18
2023,10,4,Wednesday,14,31,380
2023,10,4,Wednesday,14,32,102
2023,10,4,Wednesday,14,41,18
2023,10,4,Wednesday,15,31,390
2023,10,4,Wednesday,15,32,115
2023,10,4,Wednesday,15,41,19
2023,10,4,Wednesday,15,42,1
2023,10,4,Wednesday,16,31,313
2023,10,4,Wednesday,16,32,102
2023,10,4,Wednesday,16,41,13
2023,10,4,Wednesday,17,31,240
2023,10,4,Wednesday,17,32,76
2023,10,4,Wednesday,17,41,14
2023,10,4,Wednesday,17,42,2
2023,10,4,Wednesday,18,31,224
2023,10,4,Wednesday,18,32,51
2023,10,4,Wednesday,18,41,15
2023,10,4,Wednesday,18,42,1
2023,10,4,Wednesday,19,31,206
2023,10,4,Wednesday,19,32,46
2023,10,4,Wednesday,19,41,9
2023,10,4,Wednesday,20,31,169
2023,10,4,Wednesday,20,32,43
2023,10,4,Wednesday,20,41,7
2023,10,4,Wednesday,21,31,137
2023,10,4,Wednesday,21,32,34
2023,10,4,Wednesday,21,41,4
2023,10,4,Wednesday,22,31,97
2023,10,4,Wednesday,22,32,20
2023,10,4,Wednesday,22,41,4
2023,10,4,Wednesday,22,42,2
2023,10,4,Wednesday,23,31,64
2023,10,4,Wednesday,23,32,22
2023,10,4,Wednesday,23,41,1
2023,10,4,Wednesday,23,42,2
2023,10,5,Thursday,0,31,46
2023,10,5,Thursday,0,32,6
2023,10,5,Thursday,1,31,38
2023,10,5,Thursday,1,32,8
2023,10,5,Thursday,2,31,28
2023,10,5,Thursday,2,32,4
2023,10,5,Thursday,3,31,22
2023,10,5,Thursday,3,32,8
2023,10,5,Thursday,4,31,29
2023,10,5,Thursday,4,32,14
2023,10,5,Thursday,4,41,1
2023,10,5,Thursday,5,31,45
2023,10,5,Thursday,5,32,18
2023,10,5,Thursday,5,41,1
2023,10,5,Thursday,6,31,140
2023,10,5,Thursday,6,32,73
2023,10,5,Thursday,6,41,4
2023,10,5,Thursday,7,31,236
